,index,rooms,retail_price,sqft,pca1,pca2
6077,2223,4.0,699000,2174.0,-3.8264708357618855,2.169387292075461
6078,8281,3.0,1599950,2898.0,1.6306491716740144,5.234149828004719
6079,6076,4.0,389900,2071.0,-3.8329787414609084,0.41956701850601436
6080,10344,5.0,795000,3412.0,-1.3768008522566764,-2.950204767053006
6081,7951,4.0,939000,2028.0,-8.146492307357768,3.5258744311149273
6082,2153,5.0,625000,1438.0,3.6175446551296027,7.0740425807706355
6083,6477,3.0,450000,1300.0,-4.18428421105582,0.2065216090799432
6084,1445,2.0,400000,884.0,-5.197493876534638,-1.5365664081767325
6085,4097,4.0,680000,2133.0,2.101494249898262,-4.366355352398221
6086,5131,4.0,1595000,4234.0,-2.9807695021070844,-4.286553050364391
6087,3058,3.0,1449000,1881.0,1.1488984587308146,-5.7958603593173725
6088,1907,,595000,1351.0,-1.2446928508238606,-1.164598542211671
6089,3705,3.0,499900,1333.0,-1.7810206178392871,2.123837044557151
6090,6004,3.0,345000,1426.0,-4.021364034875511,-1.242566528746094
6091,7819,3.0,795000,2804.0,-7.372493588846774,1.5127849599543213
6092,9483,3.0,550000,1964.0,-1.7528325796602182,-9.321894504761678
6093,11506,2.0,416500,834.0,-0.2564862477398266,-2.018280222174634
6094,7052,5.0,599800,4253.0,-1.7111140313473931,1.944902362466113
6095,8744,3.0,349000,1852.0,-0.4710795339093166,0.36206447105427164
6096,6457,4.0,475000,1970.0,-1.6388461330044057,3.5502938564154
6097,7954,3.0,949000,1606.0,-3.6107447573173257,-0.16076702694673395
6098,288,,549000,5322.0,-2.552400428961606,-4.183144670638653
6099,7159,4.0,675000,2330.0,-2.101164824053956,-3.3221402444084074
6100,1149,4.0,379900,1983.0,-0.8065749217146785,-0.946621223736249
6101,8892,3.0,365000,1059.0,-3.075908463666009,-2.7635351338028147
6102,6715,2.0,589000,2907.0,-0.815824967776265,1.336878109962133
6103,6549,4.0,499999,3002.0,-2.917021371649504,-2.6487071209147377
6104,1223,3.0,365502,1592.0,-1.92993081447265,0.30290319769096813
6105,6229,4.0,409000,2079.0,-2.1634034177430124,-2.300037659196607
6106,6686,4.0,533900,2284.0,-1.2132050304919852,0.07730380711994997
6107,9347,3.0,499000,1605.0,-0.6226002080876282,-8.031606621997566
6108,10610,4.0,899000,3452.0,-0.3606187277458818,2.5335254867212886
6109,11008,3.0,1995000,3222.0,-0.6676097514212049,0.29756377633351294
6110,8388,2.0,200000,1216.0,68.93004092475711,-1.0637362845093516
6111,8860,5.0,315000,2056.0,-0.4580837004074202,1.5221344799553402
6112,10769,4.0,1300000,2215.0,54.02509566515132,-0.4250620214227905
6113,8880,4.0,325000,2703.0,0.019835479826077473,-0.23300860867844586
6114,1635,4.0,469999,2138.0,-1.8829032477805967,1.188349924061938
6115,893,3.0,249000,1064.0,-2.7610228424541132,-5.956520066090339
6116,7961,3.0,949000,2279.0,0.49047221359395343,-1.588726404653263
6117,11243,2.0,320000,1020.0,-5.080265981690494,-1.1767037506879003
6118,5010,3.0,1495000,3333.0,-2.377674078967424,1.195623754695846
6119,10862,4.0,1349000,2463.0,0.09882980881087705,3.0538045287631475
6120,6973,4.0,599900,2517.0,-4.121145566878205,-3.1287569695253805
6121,7241,4.0,699999,3274.0,-0.47191046727799846,-5.064068182770787
6122,5018,5.0,1399900,3865.0,0.5173081649361991,-3.5473966332709743
6123,7981,4.0,899000,4862.0,-2.0938596725607628,-1.2000907147127589
6124,10102,3.0,699000,3070.0,-1.7876406557958304,3.771833769955721
6125,11603,3.0,419000,1886.0,-0.5952923677234198,-0.9052104516038693
6126,7830,4.0,899000,4862.0,-2.0938596725607628,-1.2000907147127589
6127,3093,5.0,1099000,2500.0,-4.715425935675448,-0.8081334609954709
6128,10352,3.0,799900,2228.0,-1.9585651225405125,-2.935940504349686
6129,3117,4.0,1298000,2753.0,-3.0284650269329862,-1.1165836536888019
6130,11792,,465000,1346.0,-2.2568258150000515,-7.277318593556041
6131,2167,3.0,615000,1386.0,-1.8701861350147762,-3.641010282160488
6132,11720,3.0,485000,1540.0,51.9533613516209,-0.1699740261255685
6133,5544,3.0,269500,1432.0,1.9456275623727277,-2.4581521775834245
6134,9205,2.0,430000,1098.0,-2.876487176505872,-2.4546491989579753
6135,10019,4.0,629000,2488.0,1.4637016028934537,-2.662082986528009
6136,6994,3.0,634900,2088.0,-0.767168948357427,5.973299485308276
6137,6756,4.0,569900,2792.0,-3.2700501450787987,2.747594697315681
6138,4773,4.0,920000,2404.0,-0.43107515909735517,-3.1341014293814724
6139,9917,3.0,615000,1878.0,-1.2803513380433729,54.21458898603966
6140,4509,3.0,799900,2462.0,-0.8759619065801989,-1.8969036759548583
6141,6213,4.0,440000,2339.0,-3.314353109318642,0.7857281348234534
6142,2934,3.0,995000,1052.0,-8.466318705814892,-3.549334979893707
6143,11000,5.0,1595000,3707.0,-1.8745110522207624,3.59414107329112
6144,8792,4.0,324900,2049.0,-2.450633373382017,-1.6035483875843328
6145,1142,2.0,379888,784.0,-5.617579581656371,-0.0792020072754942
6146,5463,2.0,255000,1261.0,-1.8416208204360214,1.0889278130512616
6147,5447,3.0,229900,1249.0,71.06215111037156,-0.14418234073864547
6148,8421,3.0,251000,1620.0,0.3308279314784832,-0.7484949231594344
6149,2163,3.0,599000,2333.0,-3.1294543653524602,-1.8647199529433007
6150,8138,5.0,1100000,3146.0,-1.2781423680611568,-2.5698364052891396
6151,9139,6.0,449950,2639.0,-0.7486932519185396,2.5649603179946308
6152,2172,4.0,615000,1957.0,-3.116074301255932,0.36600919198394677
6153,6071,2.0,355000,866.0,-5.126102850639188,-1.2313500357506975
6154,3949,4.0,650000,1452.0,-0.539491422267217,-2.1308459936035455
6155,3337,5.0,1795000,4728.0,-0.9449558426584888,-2.5440925098479927
6156,4914,3.0,897500,1687.0,-1.802880923153273,-2.5306013666043645
6157,1844,3.0,525000,1008.0,1.0799454834158801,-0.47758319839710234
6158,11516,3.0,425000,1331.0,-5.305909730766533,-2.3403882053376277
6159,11044,5.0,1850000,4657.0,-1.522047858024806,-1.1820247039382843
6160,4291,3.0,735000,1848.0,-4.429681307427845,-1.68659877106897
6161,2882,1.0,879000,913.0,-7.832184872971693,-7.519717831274069
6162,9454,4.0,457000,2228.0,-2.3499071193306125,2.718386586947872
6163,10641,4.0,935000,3298.0,2.8978293598345086,-0.6076073055275238
6164,2006,4.0,598000,2095.0,-2.0194384695582586,-1.355509728688924
6165,10359,5.0,768000,2235.0,-3.2919536545324912,-1.68938878765359
6166,4892,4.0,899900,2445.0,-11.012252391956823,-12.477091574226911
6167,5199,4.0,1548000,5238.0,-1.3809669711278154,0.7930333213180114
6168,1195,2.0,389000,828.0,-1.4724796050150726,0.3588821726414335
6169,5196,3.0,1495000,4238.0,0.0826984633725723,-1.9848030503616252
6170,401,5.0,1399000,2388.0,0.08689713495440926,-1.3114846757720877
6171,10476,3.0,875000,2450.0,-2.161296915052939,1.393145491211563
6172,7820,4.0,799000,3212.0,1.0940069693639476,-1.0974999974602309
6173,3645,2.0,399000,1150.0,-1.181478133016212,1.8157769257207386
6174,2834,4.0,869000,2089.0,0.6191318350258367,-1.982641177858727
6175,756,3.0,299990,1232.0,-2.5675497163254595,-1.048068235154751
6176,2139,2.0,599900,815.0,-0.7236006673120815,-1.2607762286589732
6177,7407,6.0,738800,4125.0,-1.3746982687571354,0.20780069405129564
6178,3520,2.0,269900,1000.0,-2.3436439619144607,1.0641657925408585
6179,8433,2.0,217500,1060.0,-1.3626356233288641,-2.960125477221764
6180,8592,3.0,255000,2200.0,4.7087035326578945,-2.3768285064715204
6181,2098,4.0,595000,1527.0,-4.096676085048692,-5.1630754122677995
6182,3524,3.0,299000,1672.0,-4.852101046626535,-3.268417153104912
6183,6296,3.0,410000,3079.0,2.1106139573727973,0.2952585566694692
6184,5647,2.0,245000,1112.0,-4.530389293087126,-0.4612770537440496
6185,2666,3.0,792000,2510.0,0.0775485116360663,-0.06065931435286498
6186,7517,5.0,775000,3117.0,-0.5153337067497802,0.293937611772197
6187,1154,4.0,375000,1738.0,-4.452914778457372,-2.120167293794764
6188,205,2.0,369000,1644.0,-5.233460567221014,-1.5921542807113966
6189,976,5.0,350000,2533.0,-0.36008993973539016,0.6282500953450466
6190,9229,3.0,425000,1706.0,-0.3825898731309928,-2.7755520694776465
6191,2853,4.0,799900,2076.0,-2.8399856901482137,1.337602936155963
6192,6059,4.0,399000,2052.0,0.729411893258767,50.12771783650134
6193,9028,4.0,395000,1925.0,-0.021804991407718466,-2.3397929661956076
6194,2249,3.0,669900,1210.0,-0.48527837464014956,1.2147444724916663
6195,75,3.0,220000,1542.0,0.17293120756536473,2.159214127846562
6196,3550,2.0,337900,985.0,1.6650290201247009,-3.3608161458575765
6197,8019,6.0,899000,3802.0,-1.1387423162634502,-2.6229929161373193
6198,8312,3.0,229950,1160.0,3.2059466931775544,-2.2599641238312684
6199,1246,3.0,369900,1687.0,9.185754430390771,-7.061949875244953
6200,3809,2.0,569000,1349.0,-2.6240587400808053,-3.995208972769019
6201,6413,4.0,455000,2977.0,-1.855048907839723,-0.03583901295607381
6202,2797,3.0,899000,2331.0,-3.4130459370441586,-7.010452402065974
6203,5679,3.0,279500,1389.0,-1.960166532613797,2.0013026989259726
6204,1162,4.0,369900,2533.0,-2.821049854019251,-1.1430205936976217
6205,9414,3.0,449000,1640.0,-3.0428092632917645,-2.8694558353297843
6206,4034,3.0,698000,1600.0,-0.1459289815238026,-4.921548261011096
6207,3351,3.0,1599000,2328.0,-4.323146681613609,-3.1927908245217314
6208,1802,2.0,529000,1038.0,-5.225865151113343,-2.919609261255685
6209,10688,4.0,1070000,3093.0,-0.9847580015527007,-3.462164200560155
6210,11412,1.0,349000,,-0.8071604572205742,-5.488717654561602
6211,81,3.0,249900,1380.0,-5.071067816449377,-5.134699809623796
6212,5072,5.0,1295000,3498.0,-1.6496678160512086,-3.1576908498312184
6213,715,3.0,239000,1120.0,1.8486406393205141,1.0852782103840226
6214,1318,3.0,449900,1266.0,-0.48071920731739265,2.415356414839575
6215,7117,4.0,655000,3309.0,-4.091514854136138,0.036716472525843424
6216,9272,3.0,419900,1821.0,-3.7996033826662208,-1.7676978251790394
6217,4574,4.0,799000,2000.0,3.0585884288852245,-6.546796178316735
6218,5878,3.0,335000,1600.0,-2.837530196224741,-1.5159518282381828
6219,4929,3.0,1495000,3176.0,-1.3522821967924394,1.6416647049926563
6220,1924,4.0,565000,1645.0,-2.224871859886942,-3.8956857495076136
6221,2654,3.0,799000,,3.5553110316968404,1.619785468161815
6222,7485,3.0,800000,2708.0,-0.37297637110394766,3.2825124115607305
6223,9422,3.0,489900,1574.0,-2.357050030153278,-2.211761786155172
6224,11598,3.0,450000,1344.0,-3.4882279134135423,2.369075302031287
6225,8333,4.0,208000,1604.0,-1.7139794002894873,-0.7283730759698215
6226,3658,2.0,465000,1065.0,-4.930467096562595,0.21639234037127825
6227,9842,4.0,545000,2125.0,-7.781340485792013,4.417156850667112
6228,3308,3.0,1749000,4387.0,-1.271514397347584,5.751762902695278
6229,8514,1.0,299000,600.0,-1.3675753338338308,1.865032907926168
6230,1959,4.0,565000,1398.0,-1.934192800579997,6.873344828197457
6231,5828,3.0,329000,1159.0,-0.587207886025781,1.9185883551683105
6232,9227,4.0,404999,1611.0,-0.6493332945060086,-0.4403728135193001
6233,5890,3.0,325000,1374.0,-2.1734737171013094,-1.1078359960409865
6234,10025,4.0,635000,1700.0,-1.1052055276166781,1.6382154421416633
6235,6787,3.0,599900,2870.0,0.5474761079081876,0.6653735939937345
6236,8085,5.0,1195000,3648.0,1.1061920109560566,0.9696941153486581
6237,1015,5.0,349800,1800.0,-3.1777345140950164,3.9154473290612817
6238,11278,3.0,354000,1904.0,1.2853074956716508,-12.911808952773143
6239,11479,2.0,419000,984.0,-2.167373933904998,-3.4104848595776263
6240,2473,3.0,729000,1806.0,-1.824890380016031,6.040032996304371
6241,10066,4.0,679000,2162.0,-0.325975941898454,-1.7090529239324
6242,3292,4.0,1525000,3082.0,-0.9131412285294602,1.691992339430279
6243,10552,5.0,875000,4140.0,-3.0064580662157114,1.2604421761732696
6244,10977,5.0,1795000,3943.0,-0.19838921788268782,2.6789580416848597
6245,842,3.0,263000,1190.0,0.7537318415753991,-2.0752286162872062
6246,8961,2.0,379900,916.0,-5.3338682664693,-2.2493383718309867
6247,2843,4.0,885000,1659.0,-2.0674071822610336,0.4775372928929184
6248,3318,4.0,1538880,3038.0,-2.671307855954106,4.405815273241963
6249,1578,3.0,479900,1334.0,-1.7849553468747672,3.916865673161567
6250,1012,4.0,329000,2110.0,-1.653862160238572,0.8406296716063157
6251,2793,3.0,800000,1572.0,-0.7793169867653641,-5.872150088637169
6252,11578,3.0,453000,1311.0,51.39996354939944,-0.2681398952627536
6253,1823,4.0,550000,1927.0,-2.609492239369515,3.922509663469685
6254,6684,4.0,529500,2434.0,-2.531571193256806,1.3906154269165838
6255,11840,3.0,525000,1273.0,-0.42398213289019426,-0.8704454525034309
6256,4439,4.0,775000,2323.0,1.9177556026251985,-4.596630437620725
6257,6835,3.0,580000,2505.0,-1.6975864069848674,2.0159464304576264
6258,7325,3.0,699000,2200.0,-4.903666516276779,-3.196703402942137
6259,3677,3.0,499900,1092.0,-0.727551325515721,-0.42311931972563377
6260,4259,3.0,738000,1343.0,-3.129705646528568,0.1776648875375032
6261,1659,5.0,499990,3468.0,2.0672415379298226,1.859794638135679
6262,6642,3.0,525000,2564.0,-3.624347144979847,-2.0789871478421564
6263,49,2.0,249000,1378.0,-1.0311254259875047,-3.749340531824338
6264,7459,5.0,749900,3501.0,-1.319291482472857,2.5333372943742765
6265,11454,2.0,399900,1048.0,-0.497432702822534,3.3897919301893125
6266,5540,3.0,289000,920.0,-4.7408436883124265,-0.7276757073913993
6267,3119,4.0,1025000,2452.0,-0.59682740979685,4.2252800050194566
6268,6252,3.0,423000,1970.0,-4.8275338840395055,-2.4961637629182136
6269,8727,7.0,350000,3617.0,-1.5678954870687871,-0.7251658336639677
6270,5949,5.0,402490,2537.0,-0.053733424880750585,-0.33659311666995184
6271,5620,3.0,299000,1186.0,-2.366145624982515,2.7645654270960027
6272,11888,3.0,529900,1582.0,-3.464123212761908,-1.647781752425162
6273,10761,4.0,1450000,2214.0,-0.45739452440817463,72.99160459831768
6274,10574,4.0,899000,3116.0,0.0792477415199564,-0.05478578647557991
6275,4984,4.0,1325000,4827.0,-4.248507637150499,2.454793956942725
6276,4100,4.0,680000,1295.0,0.22150599354587547,-5.2654077405790805
6277,2724,3.0,748888,1200.0,-0.9861015147367168,-2.6139013420827633
6278,201,4.0,329000,1680.0,-5.1654530905715434,1.4767361400200874
6279,5675,4.0,250000,1470.0,-2.766813386561076,0.43547345829955025
6280,5334,2.0,239999,1745.0,-0.956176326367171,-0.19500570448124432
6281,6146,4.0,428900,4107.0,-2.2808420884691833,4.241388310807942
6282,6174,4.0,415000,2789.0,-4.004265217802661,4.202118365974269
6283,1341,3.0,410000,1220.0,-0.6940686312456235,-2.4088525704249353
6284,7902,3.0,899000,2631.0,-1.080481959482515,-3.326335590311718
6285,3341,4.0,1799999,4664.0,-0.39485546298690466,-2.926856150798863
6286,1219,4.0,345000,2049.0,-0.15803190858176874,1.4695832019644215
6287,3185,4.0,1358000,2052.0,10.035664899346855,-3.110284497574212
6288,6897,5.0,625000,3302.0,-1.5118309673895536,0.45249571588531445
6289,2830,4.0,795000,2198.0,-2.594087063740965,2.214963990655561
6290,7916,3.0,895000,3074.0,-3.4609196936373525,3.0881567141266255
6291,9962,4.0,610000,2700.0,-4.040335690092837,0.616518468429603
6292,4267,3.0,729000,1630.0,-3.168880166555076,1.2184343650940732
6293,11713,3.0,480000,1976.0,2.5372735655910215,1.4269206616986598
6294,3606,2.0,359900,1100.0,-0.7450800039752498,0.9816700601374239
6295,5538,3.0,304395,1828.0,-2.2418595984503487,-1.5188682798156201
6296,10457,6.0,825000,3401.0,-0.12123288548642752,-2.3454457055819344
6297,1076,3.0,349000,1886.0,-1.4068150690924355,-4.320652966245399
6298,8201,4.0,1250000,3040.0,-0.17845766510885855,12.419227824608301
6299,3932,3.0,629900,1559.0,-1.0309654345841008,-1.9128132899841601
6300,7980,3.0,939900,3080.0,2.4331282833329277,0.8180836680270025
6301,2823,4.0,829000,1834.0,-1.6090256236677865,13.480718100133414
6302,5642,3.0,285000,1104.0,-0.19008991180055093,3.219118400504564
6303,8726,2.0,329000,1176.0,-0.8508293105264182,-1.4792647022512762
6304,8883,5.0,310000,3480.0,51.01063516571497,-0.22747251808889665
6305,7191,4.0,684900,3584.0,-2.019280633625108,-1.0580457827927487
6306,6911,4.0,642733,2391.0,-0.5595262778524521,2.1891891436897994
6307,118,4.0,299900,1982.0,2.5285121027037434,2.075522857020239
6308,4501,4.0,759900,2702.0,-1.2745681748940045,0.5799074888386622
6309,5665,2.0,289000,2039.0,-0.6581094074689537,-0.3479139194528333
6310,8830,2.0,299950,1768.0,-2.114562852699085,2.744224047643919
6311,867,3.0,295000,1177.0,-1.9079042518087181,-10.255609134804994
6312,3194,4.0,1319000,2292.0,1.794886669097961,0.4150941960070954
6313,11070,5.0,1697000,4912.0,-1.786047396574634,-0.46035906834359736
6314,2470,3.0,739900,2501.0,-1.98142202218231,-1.7581359402274577
6315,2343,3.0,649900,2224.0,0.5049726676179666,-3.1748994783786753
6316,9627,4.0,499990,2098.0,-6.386300350273781,-4.570270228502435
6317,6164,5.0,439000,2304.0,-0.667521682390491,-1.8024232179775237
6318,11090,1.0,199900,566.0,-0.20413153741130702,1.0118980657860777
6319,2269,4.0,699000,1812.0,-0.885246962292875,-2.5167745655394396
6320,8324,,255000,1795.0,-3.077336787504826,-0.45183960947402
6321,3625,2.0,449900,1009.0,1.5801900948662575,-0.7392461496080178
6322,7131,3.0,649900,1433.0,-0.5618996415711315,-3.7712009060611287
6323,2653,5.0,769000,3258.0,-2.9453631401281037,-0.3008231745648625
6324,5158,3.0,1975000,4196.0,-1.2260557494813744,0.07679262933883368
6325,5307,3.0,1495000,3042.0,-1.6669678177481162,-0.1507030791409283
6326,2255,4.0,674999,2338.0,-1.2361471317334722,-3.1881322091200324
6327,252,3.0,429000,2265.0,-0.5791204046810962,0.21117654916066594
6328,2772,3.0,850000,,-7.219980835212432,-3.9774146866519855
6329,503,3.0,1899000,2555.0,-1.1149739912404049,2.229825107410626
6330,1411,3.0,430000,2002.0,-2.1877314600307955,1.7403643743645354
6331,5456,8.0,250000,2819.0,4.4670201598805495,2.1663936994597517
6332,4136,5.0,699900,2067.0,-1.5219571962853937,-2.152182957872146
6333,5349,3.0,255000,1629.0,-0.02282158225173847,-6.804068106653005
6334,1535,,459900,1179.0,-0.5696322652720878,4.744132923709866
6335,5290,5.0,1850000,4230.0,-1.7263616516979505,-3.9960042805314373
6336,10698,5.0,1499000,3843.0,-0.23501363254575652,8.271589324537238
6337,3916,4.0,629000,1430.0,1.0761610811370943,-4.124307452561924
6338,7539,4.0,765000,2902.0,4.376239364744833,8.367151916203015
6339,3361,4.0,1549900,3549.0,-2.278994422215481,-4.7443147590606145
6340,3719,3.0,555000,1045.0,-1.200566808917375,0.7008140466980988
6341,1082,2.0,345000,741.0,-7.464736356657341,2.31823338627029
6342,10402,4.0,768000,2526.0,-6.91578198556839,0.8396635658355809
6343,7933,5.0,939000,3599.0,-2.56915978725805,-2.2378989356925114
6344,6158,5.0,445000,2816.0,-4.146821836966256,-0.8248943026826792
6345,8656,2.0,284000,952.0,0.020607525179076824,-0.7676418389509164
6346,1953,3.0,599999,1170.0,-3.031717324864758,1.0962493219343972
6347,7251,5.0,650000,3326.0,-0.9377337345183481,0.4007899142270111
6348,11443,2.0,399000,1800.0,-3.1274386859626344,-9.045487320188066
6349,4383,3.0,749900,1700.0,0.0900535548661801,-0.17856481382333678
6350,213,3.0,357000,1837.0,0.3549718635325943,0.8338314613913849
6351,1344,2.0,399999,680.0,57.85508947453518,0.13116418757228587
6352,6607,3.0,537000,1835.0,-0.47772035533747137,1.355222113882736
6353,9889,3.0,599000,2557.0,2.0151882136441,-1.1240958083733874
6354,10313,2.0,699000,974.0,-1.9429604617008094,0.43460493497911257
6355,5652,3.0,285000,1206.0,-8.158659064795174,-0.9332173558315306
6356,10048,4.0,692200,2754.0,-0.7645952904491784,3.208360194546517
6357,10355,5.0,759000,3636.0,0.9004240548936588,15.808409884448597
6358,3952,3.0,625000,2494.0,-2.403401807706455,0.6540472412774898
6359,9273,3.0,397500,1662.0,-0.5248035448998977,-2.4966674487856
6360,1422,2.0,399000,700.0,-3.062984714813065,-2.9614138649474375
6361,4263,3.0,750000,1855.0,-4.26466687367007,0.8395206695529032
6362,1517,4.0,469500,2682.0,-0.9563972766607074,-0.18930632641594547
6363,11519,3.0,449000,1547.0,-0.3712511029984059,0.19554757090142544
6364,1912,2.0,550000,977.0,-0.3825804470312123,-8.42507586167415
6365,10565,4.0,890777,2848.0,38.56291320463778,0.5820438469959334
6366,10818,7.0,1050000,2580.0,-2.6282945376691904,-2.1314452172424043
6367,9169,4.0,439000,2062.0,-2.633906477717623,-1.0397083516599
6368,5759,3.0,329999,1442.0,4.537519454052302,-3.006430050067097
6369,4815,4.0,919500,1814.0,-0.9743313614987149,2.6253830024003757
6370,4283,3.0,700000,1503.0,-1.3241360982169983,1.7908892283823266
6371,6741,3.0,569900,2744.0,-1.3004547584119384,-0.39419566539373374
6372,9963,4.0,649999,2564.0,-1.276918578249934,-11.820335893258171
6373,1107,4.0,350000,,-1.1957910802392304,-3.0979142682495544
6374,433,4.0,1135000,1990.0,-2.28765101120996,-0.6064112910705993
6375,9674,3.0,575000,2145.0,-7.221963926279312,-8.195709871444201
6376,7350,3.0,699000,2872.0,-2.0321584438073224,-2.186181318166406
6377,3162,4.0,1019000,2856.0,-0.6494717906461143,1.5555877295161158
6378,11544,3.0,399700,1776.0,0.7412806984897835,-0.2175403727995434
6379,2602,3.0,749900,1844.0,-2.9581827605394437,-0.2096406557681626
6380,5114,4.0,1398777,4241.0,-1.975070803636839,-1.4533163267312315
6381,9791,4.0,575000,,-0.5302612261003427,-4.9816604546054615
6382,2458,3.0,699000,1583.0,-0.8981309022976671,0.30008280414393895
6383,6685,3.0,549000,1444.0,2.8934109046546217,-2.9049232455013905
6384,2002,4.0,585000,1510.0,1.1027065942754801,2.301644059903957
6385,9596,5.0,498000,3068.0,-0.9869154462178188,-0.14602448106490598
6386,5880,2.0,334900,1276.0,-1.0175009626716878,0.46517274342320314
6387,1047,1.0,349900,624.0,-1.508124391149792,-3.444428153249426
6388,2011,4.0,565000,1332.0,0.2108918035110433,2.62668407327761
6389,1646,4.0,449900,3023.0,-2.3255328008863936,-0.8053444650576491
6390,4671,3.0,835000,1764.0,-3.608331128444994,-1.3338242020508444
6391,5795,2.0,340000,891.0,4.181854898802929,-5.77905529813795
6392,11203,2.0,249900,1665.0,3.852513008002879,3.3297721855518096
6393,2190,4.0,598000,2095.0,-2.0194384695582586,-1.355509728688924
6394,5477,4.0,239900,1300.0,-2.300555287134705,0.6255991510816423
6395,7337,5.0,713990,4677.0,-2.9672745913210736,-4.796590430611767
6396,3043,3.0,925000,1625.0,-0.1273493564420024,-1.3114619200665905
6397,11015,4.0,1795000,4956.0,-4.062229131766625,-1.6126753211484124
6398,8166,5.0,1395000,5285.0,0.20889842731314312,-6.5910137989365145
6399,7753,3.0,859000,2054.0,-3.551209943055312,-2.5536507837477282
6400,353,4.0,1097000,3193.0,-5.107627910047112,-0.4333277117907213
6401,6693,3.0,498000,1270.0,-2.1931595796911876,-1.7730502608242769
6402,1358,2.0,409900,1054.0,-2.4715845458405012,3.7892736108834324
6403,9754,5.0,569000,2565.0,-3.3861323925122124,-0.23461602318840713
6404,2063,4.0,649000,1975.0,-1.8370144076133386,-3.869604530883138
6405,5639,3.0,280000,1392.0,1.9689665512300571,0.5174648203860236
6406,6054,3.0,349000,1230.0,-5.827917568503449,-0.1997582693136894
6407,4200,6.0,699900,2675.0,2.487780366951986,1.4913197731797005
6408,3413,4.0,1725000,2836.0,1.177273336664249,-1.1789912189689709
6409,2726,2.0,828000,875.0,-3.1662731367799233,-2.6389621176746316
6410,4749,4.0,950000,2500.0,1.248538225806739,-1.5748497952136078
6411,9060,3.0,405000,1764.0,47.909214292093274,0.40289356230215023
6412,2931,4.0,999900,3176.0,5.586865550270911,-0.953174961535209
6413,2286,4.0,689900,1976.0,2.322269643794009,-1.625887671147073
6414,4075,4.0,700000,1962.0,-0.4001113435179315,-1.480880781281282
6415,5293,3.0,1849000,4621.0,-0.8263655043958054,0.6918779587690634
6416,8805,2.0,329000,1322.0,12.102209997700054,0.7795607780257854
6417,2118,3.0,638000,2134.0,4.997949267364706,3.1382100325257767
6418,11281,2.0,335000,874.0,1.3958978712033228,8.686100749894244
6419,171,5.0,311000,2631.0,-1.4569262055040044,2.818047587786266
6420,11532,3.0,419500,1152.0,-2.9722064057930817,-4.242847327762442
6421,8242,4.0,1675000,3409.0,-2.3535315143559727,-5.137352242309929
6422,9604,3.0,545000,2785.0,-1.3142760652940635,-0.2513589794889289
6423,1651,3.0,499900,1206.0,-1.0376447195531966,1.2577812100428596
6424,1512,3.0,474999,1049.0,1.5593954607779967,-5.2465433503857835
6425,3161,,1485000,3321.0,-0.7430948310974479,-8.877333177099946
6426,326,3.0,1095000,2185.0,-3.017114283300583,-5.041209498607048
6427,3053,3.0,1197000,1354.0,-3.22621619471411,0.4906837151111112
6428,9346,4.0,467900,1520.0,-2.621268545513032,-1.9885041813263562
6429,8537,3.0,260000,2017.0,-2.5508260727184924,-2.396888888173468
6430,1531,6.0,450000,2839.0,47.680523257751425,0.1261170660220326
6431,4096,4.0,695000,1947.0,-2.0281232858418887,1.635987320926515
6432,5373,2.0,219900,1264.0,2.4819234585683683,-2.4659771764710285
6433,543,3.0,1599000,2196.0,0.7407277623983164,1.1030279207787264
6434,7811,4.0,830000,3247.0,-3.9866570299029807,3.282522768202668
6435,10755,4.0,1399000,1525.0,0.6860698462481447,0.4438369849935009
6436,8078,5.0,998000,3845.0,-1.1164098639769633,-0.23409878177263244
6437,230,3.0,369900,2230.0,-1.2776181961475097,4.86799456082194
6438,10709,4.0,1350000,2701.0,-3.16608695470659,1.4484175612110586
6439,798,3.0,245000,1208.0,-2.3138102554882414,-1.4741899010106791
6440,3744,2.0,499999,,-5.48201850365289,5.623082683957542
6441,1002,3.0,305000,1890.0,-1.2374168117677489,-1.9143105788913748
6442,3498,2.0,259000,1150.0,-2.228863516614923,-3.107625235343928
6443,1673,5.0,449000,2879.0,-1.580038780376127,6.873162281356384
6444,617,4.0,1799000,3837.0,-1.249970936999965,0.08086122857982413
6445,11667,3.0,469900,1479.0,-2.0835219730136014,3.5677395355380828
6446,7058,4.0,598000,2324.0,0.7751093781859142,2.080390859428437
6447,9104,,454900,2544.0,0.05267534560308906,1.8465958929221544
6448,9527,4.0,499900,1854.0,-3.0138227027954643,-2.1071431816482376
6449,11374,,350000,1064.0,-1.7135835225291558,-1.668677678622669
6450,1327,2.0,439950,868.0,0.5836233063424718,-2.9061114868822675
6451,10094,3.0,695000,2373.0,-0.9939538008019206,-4.253224821199848
6452,3178,5.0,1448800,3351.0,4.262342219466995,-1.443099996757107
6453,6624,4.0,498888,2046.0,-0.8623704119996911,-1.0508650659064966
6454,752,3.0,255900,1062.0,0.5760799071721384,2.7228830187934108
6455,5842,3.0,347500,1612.0,-3.55394833730706,-3.284086204763125
6456,1179,4.0,360000,1300.0,-1.7927382589487582,3.006098925661894
6457,5967,4.0,384900,1550.0,-4.018427717199932,-2.376999784470164
6458,10794,2.0,999000,780.0,-3.0011184812798497,-6.057091026883873
6459,9858,3.0,599900,2006.0,-0.4032569301118781,-4.42274052078047
